Scene	IoU	Acc	PR
fern	0.9405772781218861	0.9806372651941436
flower	0.9674738096540303	0.9931762828588224
fortress	0.9407466954806717	0.9913935867556899
horns	0.9671519172480295	0.9948528504766103
leaves	0.9726220960269982	0.9985647229570841
orchids	0.7229806803130093	0.9827943909045099
room	0.9823513807881415	0.9995151224069875
mean	0.9277005510903952	0.9915620316505497
